mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_delta_0_mean,mfcc_delta_1_mean,mfcc_delta_2_mean,mfcc_delta_3_mean,mfcc_delta_4_mean,mfcc_delta_5_mean,mfcc_delta_6_mean,mfcc_delta_7_mean,mfcc_delta_8_mean,mfcc_delta_9_mean,mfcc_delta_10_mean,mfcc_delta_11_mean,mfcc_delta_12_mean,mfcc_delta_0_std,mfcc_delta_1_std,mfcc_delta_2_std,mfcc_delta_3_std,mfcc_delta_4_std,mfcc_delta_5_std,mfcc_delta_6_std,mfcc_delta_7_std,mfcc_delta_8_std,mfcc_delta_9_std,mfcc_delta_10_std,mfcc_delta_11_std,mfcc_delta_12_std,mfcc_delta2_0_mean,mfcc_delta2_1_mean,mfcc_delta2_2_mean,mfcc_delta2_3_mean,mfcc_delta2_4_mean,mfcc_delta2_5_mean,mfcc_delta2_6_mean,mfcc_delta2_7_mean,mfcc_delta2_8_mean,mfcc_delta2_9_mean,mfcc_delta2_10_mean,mfcc_delta2_11_mean,mfcc_delta2_12_mean,mfcc_delta2_0_std,mfcc_delta2_1_std,mfcc_delta2_2_std,mfcc_delta2_3_std,mfcc_delta2_4_std,mfcc_delta2_5_std,mfcc_delta2_6_std,mfcc_delta2_7_std,mfcc_delta2_8_std,mfcc_delta2_9_std,mfcc_delta2_10_std,mfcc_delta2_11_std,mfcc_delta2_12_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_mean,zero_crossing_std,rms_mean,rms_std
-0.13857973107177676,0.38805107545016565,-0.6068750278916932,0.24776689626628326,-1.1661601015547893,-0.489168311967612,0.0361249652692001,-1.2234363953812875,0.5971378867745872,-1.2998684751402632,0.7068629111315389,-1.204663240081548,0.4113692966690397,-0.08377511083328926,1.4364971790286982,1.5229411308988117,1.6359680860967452,-0.36369694018656473,0.05145201903049464,0.10002516798677907,1.5295324030613124,0.45562404563616266,1.3316381130956998,-0.8643030068009314,0.49617129008113836,-0.589126777088182,1.163244800326804,1.2939019370988274,2.1306960477151438,5.110726667363002,0.20636378335976702,-2.6235941232104354,1.586716262653499,-1.1323725529194517,-2.1030510292504645,-4.164109717621879,-0.43198011060622704,-2.3587285036626833,-0.5075741710842094,1.4037855004753614,2.1900300566541904,1.8150103235240056,2.3043763242464306,0.5698103709985305,0.42846591653277116,0.8259413309131524,2.097920986366571,1.486488981720163,1.6153821427987771,-0.33196618256617944,0.6464619121966707,-0.14693683834238855,0.19667038899763517,2.7712315443605466,0.6676200911490466,0.5305391034993365,-2.577594747543587,-0.6723270789501572,2.2272715345166665,-2.6675508427770884,-0.48589010423499257,1.3424217157477598,1.264381774715829,-1.1090052800422445,-0.7514234185817467,2.1259275181239317,2.3579996927816134,2.220812322799743,2.1278469486890614,1.5054255351215122,0.5080300688224647,1.5608377718402209,2.2565793195329245,2.09206915422867,1.420290984523485,0.5461584076745897,0.5709951402454848,0.04116455688070081,0.7383877413709352,1.8160557851046353,0.19059118466993946,1.1366535208228725,1.652847771037312,2.373270591773367,-0.25931831224910673,-0.6159715280742927
0.47731667311241455,-1.3159434878819456,-0.45730453905321555,-1.1901651129057227,-0.10098871904190683,0.9079494089932465,0.4280496116837981,0.907384947263861,0.11952900032949657,0.73377096539594,1.838084888686587,0.5471435631319589,0.9826453103069337,2.076098376929909,0.7059942593638437,-1.435286923471674,-1.4438104192419423,0.09097094848026888,-1.473967476289439,-1.148972941247477,-1.7426719758160838,-0.6986820578052776,-1.492636414673481,-0.6953294084232823,-1.923750441977945,-1.7654892040194088,-0.8810989804762313,-0.7134413315986182,0.1892518457601509,-1.0424111807190783,-4.128455056758717,-0.8809605518079481,3.8416843817663233,0.36366161259178376,-0.9174860174796476,0.4014119744298428,0.838528657825517,1.2906384957084813,2.5734779321953063,1.4656384901135107,0.17514239374128995,-1.4203262108617594,-1.4197763907900625,-0.13463812006256826,-1.4992383857217673,-1.0899013930078396,-1.6109791124120305,-0.9515698197337862,-1.2989262359275089,-0.47047196139492936,-1.593002019218933,-1.6992475018840867,-3.6368377542278494,-1.7887044974078001,2.011365406308971,-0.30122765848986893,-0.3366645634324925,-0.9053821472538185,-0.6009127677447654,1.1413479561990354,0.8439277973837701,-2.277858298948213,0.21494060522096908,2.3878319661988137,0.6666872228540649,0.6345862303607072,-0.011227276122519435,-1.0392405415114554,-1.0695518992384403,0.755585608650145,-1.3026575751989615,-0.46825922069114045,-1.2852265242448713,-0.9199377983203281,-1.3537967947002456,-0.03954926758160925,-1.6912774358936336,-1.5306967876533661,0.6873480082394471,-0.015348839587945227,0.7210685930218547,0.3980377697439922,1.0582129860691238,0.1058619764403124,0.17794753603973587,1.1996973812566725
-1.5543721077123733,0.7505126849061398,0.3434713828904922,0.4120477101780458,0.4311186629279072,0.3380429521101944,0.10783853310446548,-0.5583680885072005,0.5239018884757283,0.6723532187027798,0.9372829750125855,0.29453785135345745,-0.4363526636945724,-0.6850828055359041,-0.6992103096941524,-0.6480182326065277,-0.218884957274067,-1.5774146233341149,0.7249766295687803,-0.15209225501508158,1.2616676205792976,-0.09693181509385283,-0.6336548262738101,-0.9619372378356689,-0.466027178616874,1.5190153876910464,-0.1254825724799626,-0.13961778280165793,0.4284431344601223,0.25532596581610445,-0.06396332258593956,0.41544632122182434,0.9805177842231424,0.7325639994881662,0.01567692013133827,-0.5901771821842408,-0.4865748200596531,-0.2950920419727121,-0.7817094101166878,-1.657132081235552,-1.189154973568354,-0.5958058736350333,0.060493418827672736,-1.7865596313257204,0.31689485938904766,-0.9379833302969609,-0.28815191320298883,-0.47268900581390055,-0.4036029935476732,-1.184992473583862,-0.2898733218528257,0.7325870042209418,0.036985517275085394,0.003268889706917122,0.16175686679773044,-0.11469110832745005,-0.22838839898102953,-0.07083994522665094,0.034142354045144103,-0.04672808195309602,-0.017031466205770243,-0.45830682862480365,-0.5876143962511851,0.11792798609707664,-0.05661008254326338,-1.5747076498529489,-2.010576744376348,-0.6643294795884792,-0.6539708162274034,-2.306966366233699,-0.43714820848877334,-1.5517643995617307,-0.7571211148265555,-1.153753870967448,-0.898592134296137,-1.6114824861342933,-0.4865689756367078,0.17946565581843038,-1.6254721298622605,-1.3589548426003377,-1.6188690419754352,-1.8309777464362744,-1.494983221196323,-1.1771184068366107,-0.9164183696616912,-0.810707327308061
0.19824566901886817,-0.745622811870429,0.0002928483630067863,0.5175846325583219,0.7199936021277694,1.2614646979866233,1.012440544171103,1.2502045499307257,0.23178852406359077,-0.07928723087276597,-0.07972930177687235,1.2456613910289058,1.167512288257979,1.388000193282597,0.7244536051757696,-0.7081730978252622,0.00904496356399748,0.8128373470237427,-0.7279751973737625,-1.3999574409028805,-0.7483060822695176,-0.5496668128450021,-0.2414990331645601,0.9547603612359511,-0.918829436383638,-0.399822328148558,-0.01400869833301855,-0.059107295605686574,-0.053552384761166257,-0.06949657330721423,-0.0644381900892846,-0.12114465298520691,-0.08898914292062625,0.0035350923256641607,0.011632581976157474,-0.060844911537924734,-0.05288369059310339,-0.007643959729124745,0.029377739238628006,0.31662508562074504,0.416916120004593,-0.3667903807364857,-0.4798948124038206,0.5986808857362766,-0.748509135201639,-1.1643933749118005,-0.7517470008013518,-1.041443928465165,-0.7022730300298178,0.4804153271910145,-0.9465444649037318,-1.158872641367463,0.157830192813165,0.12355595731091659,0.011539961761141257,0.07213469569274307,0.177468068105675,-0.08124922941051682,-0.023701842092386745,-0.10119968544271195,-0.1051683342788293,-0.050838571563335905,-0.09062673959683101,0.024471369377426826,-0.05059456399783303,-0.08247985158718521,0.49340877963310403,-0.4213491687840989,-0.5019358264014618,0.6169606544466356,-0.5518432600446858,-0.4733173485731329,-0.6062910921953446,-0.8587040109294751,-0.3570471548345417,1.1488623151923294,-0.8571060218807388,-0.9877170173787333,0.2668884604547618,-0.5597326744375468,0.4883857041866301,0.014717627834670772,-0.022826207626982932,-0.6410129274592384,-0.36288483395416815,-0.10493845337281184
-0.19481774205971336,0.1528533986961614,-0.3040171102861008,0.0076017245367504815,-1.064427070641503,-0.21564927274194054,0.34403511768231476,-1.1061648160066877,0.6434882393513323,-1.3485299702971667,0.2598632067665345,-1.0712732270296448,0.4071029751287092,-0.05694874213224188,0.09397826471759234,1.139933376787532,1.6827204526829174,-0.5037753486756095,0.079736656169515,-0.13981579095831323,1.7214096848705935,0.6440908264011249,1.4425789886408622,-0.7494710908825788,0.42041951772024716,-0.46153282506379356,0.24642809316635209,-0.649876666534617,-1.1574719682606631,1.3455167211971168,-0.016950378492176416,-1.2339228860048304,-0.842084226091985,-1.1173635347550264,0.6624914219195488,-0.23845709080701957,0.6089153580195359,0.3412102435777176,-0.4470324675418109,1.5560260772291674,0.39452221547713834,1.5241009842645454,2.3545386720434927,-0.040754261834779856,0.5522966692575341,1.2211272034805618,2.0766203000859984,1.7431226218334335,1.8637054684043122,-0.4667200903642261,0.5830283715656513,0.13857912240913944,2.1399444394957876,2.190970125889402,0.08380275439365624,1.6870602138372317,-1.5085782349392287,-1.2848458302363022,0.9001217679510439,-2.258907207537752,-0.9931978299564498,-1.6643556797185408,0.12889550882019254,0.1608623988324854,-0.2366964356504332,1.8265529803992562,0.7153969783942313,1.6157658073303933,2.3040245007471523,0.5368841973241489,0.5843931792023783,2.208635800620916,2.6584671576987566,2.1236807477886526,1.8901571662247916,0.7605740259585234,0.9076751020340583,0.4537149819281069,-0.3209186234966502,0.1551595046400602,-0.3960278741574768,0.21052049417906984,-0.23565526370788598,0.1708803741652308,-0.30992113190639087,-0.6639220296319045
1.1468661774664555,-0.4896147111559394,0.014079288089537352,-0.8880638573201519,-1.261025080344542,-0.29543610104046825,-1.045239878084463,0.6299705196357094,0.1314737217298667,-0.23345954301640634,-0.6980121764248379,-1.0931170057602784,0.6823215676460641,-0.5983253819139472,1.3045855520414715,0.7280263881656241,-0.07526074730876733,-0.1947068986036596,0.3404128944472265,-0.5109109076138942,-0.532563986264709,-0.9568885870311841,1.765286776413633,-0.9419499089777749,2.040208505095769,-0.5495417130584566,-0.09137767360353564,0.3573071027429162,0.5937621202349919,0.491187462376071,0.39367311173807146,-0.5011541691312508,-0.34384696088303324,-0.3547141001244681,0.15180854158665405,-0.35346186893161013,0.8090594898366492,0.6465255875242039,-0.1377334836740642,-0.30044815640866934,2.194957571766608,0.8310633458953869,0.26706446177070786,0.4709459732777397,0.24697442996113494,0.12427790992785923,-0.2199181389009691,-0.5921879818498902,2.159395119760112,-0.8553961328409525,1.9742300574181355,-0.3236834820116081,-1.120830699356378,-0.5227614198670807,0.16505914983711503,0.5652450113228649,0.013022748429700887,-1.900372556116724,-1.244532528365295,1.029934923768247,0.7355052681870277,-0.6867277715212302,0.6444326689017861,-0.1735186529368692,0.22661578324174936,0.33987014902262686,3.201988959081815,1.2578135069512566,0.4283825589750124,1.7122786460841928,0.6356509136305701,1.6851027211326672,0.28078379297742656,-0.039252418452784585,2.59386925801285,-0.32822128636734493,3.0792311529262846,0.21431722174959217,1.4805980713516664,1.657932388500664,0.8828084684102186,0.8887576630751536,2.126714915772508,1.4142280715504592,0.023573054158423826,-0.10434974204415326
-0.13173151748101733,0.9750800648468714,-1.1048359455061074,2.396175193598274,0.8955144226828812,0.45842507156606965,1.129212163227839,-1.6682218270061526,-1.1618698830337197,0.5742846654616127,-0.24327040721052032,0.2092346428586789,-1.6988136200320456,-0.5645801731564282,-0.9967879047547182,-0.9720576351722129,0.6538529107947813,0.5284572871130343,-0.6170074601093131,-0.47146897642756597,1.5184553957278777,1.6651673117705699,-0.9120407915438399,0.6449510929699863,0.8442687648651376,0.5632665930033303,0.2644523057216067,0.6018674889520831,0.13650485153541375,1.4616870670124542,1.678749029154834,-0.14060850232399644,-0.8126631450439207,-0.13841408193849467,0.5687621270578156,-0.36185142382492563,-0.8658205006004602,0.08757608656787541,-0.8627690673971973,-0.5220360322034099,-1.4342061717749763,-0.49154890301484305,-0.10645849069565955,0.43821575959168235,-0.41804013027885356,-0.7402270826922036,1.4687036949429475,1.410349971886187,-0.4115262411334988,0.7296792975732296,0.9979547097624956,0.47279713619641184,-0.5120258526199534,-0.10092865640613402,0.508947858234803,-1.409001470999394,-0.45689531742250844,0.698279130522504,0.34829656261282405,0.6099709046375096,-0.4728747133813759,-0.31676243012289773,0.22363858042374526,-1.334071263751934,0.46358954648128964,-1.1581922213596474,-1.400565585818754,-0.7242022656257744,-0.5109861684384224,-0.24239002497076778,-0.8261493171889751,-1.4340570260085996,0.8444375935779337,0.800261521478974,-0.2786024930835349,-0.04088734906653312,0.5428414874236746,-0.7092164166741554,-1.1175951119103003,-1.774099009560737,-1.1158934796144568,-2.5422628856587703,-0.7398972021325009,-1.4363819670526976,-0.27275831356318236,-0.525188118769374
0.5008134404457394,1.2050354432315962,-0.9821912677520358,3.16331053528163,1.376218993270746,0.029374423114588016,0.7128363515241732,-2.071761992045236,-0.93024166635546,1.7591073311986745,-0.6197293264729649,-0.1675298569084215,-1.0372044148464976,-1.0645886302036898,-1.5693579901236916,-1.3502086186574749,-0.0748040778163486,-0.005252253254097137,-0.802557847228698,-1.0643572966782295,1.4971406103105294,0.3062847426547551,-0.6880642761114667,0.32203007270226547,0.548974685440643,-0.019967703355477207,0.0482266822331007,0.14344819843983203,0.32602933604107415,0.37776648242381217,0.4403959316668651,0.4450617776480291,0.44128205331862047,0.43307795492258966,0.29774205525116326,0.13717101853753857,0.016426526672519547,-0.07467399405244386,-0.18907455193817427,-1.3244629760653999,-1.210666109038626,-0.8031374371174335,-0.6909260838762477,-0.43047406750871364,-0.4567970081025836,-1.245458178748464,1.3301763096165267,0.37173982477476775,-0.31839209193130913,0.27427187494597977,0.39386491781407573,-0.05764378395765523,0.13791613928017252,0.06586631882152899,-0.0812429563083029,-0.02277697599781063,0.08412264172308137,-0.13796013535888949,-0.03408846228045113,-0.054121594312142855,-0.007782644049386688,0.10164256889227605,0.11541775556494963,0.26032069992481177,0.21512225308445546,-1.4838895739261788,-0.8375108032272888,-0.912071493094348,-1.1786749720178484,-1.0750608223057085,-0.9440637054348988,-2.117391682306538,1.296744139012457,0.23841595099946353,0.5160672120326293,0.1195793708759617,0.0020758698954140464,-0.38172943306938856,-1.2388431471303127,-1.562364131682698,-1.1495122445564205,-1.9909251449775607,-1.0004050438321999,-1.3584515361049512,0.26158080552642204,-0.4702472126083844
-1.6813905931403093,0.9977337641711809,-0.5473461806092413,0.28041247214196235,-0.4488772689509295,0.9480555064209664,-0.3070890324580024,0.8633000615023131,0.46862939490606,0.2568447930673587,0.9541411449832098,0.3281953623443319,0.6172071918689612,0.32937515208461626,1.4215957293951205,-0.2282109731277401,0.28161212115317885,-0.5171374480173029,0.8034727784836465,2.095313567037117,0.2953344402474656,1.5127870518364495,1.9449022219473986,0.42086182327466554,0.7531847362640521,1.4185181035971672,-2.4222339530951307,1.1023716020448797,-1.3031819404864868,-0.8786457335253601,1.6357556456258449,-0.06507787867977945,3.5785468421887847,-1.4750516928687736,1.396943091388148,1.4476928437870071,0.9443511172590068,-0.10051253331731333,0.7301668183822259,0.025321419276649833,0.1868025372715263,-0.34091655533951354,0.5516804014709003,-0.8187979362063169,1.158667332265184,1.72043872288833,0.18755032471649502,1.1120293598148645,1.5835153136328857,-0.046929443812750236,0.3110785942402231,0.6579537252056796,0.07676704254694176,-1.291263935651813,-0.1882993285440694,-2.3447201538641576,0.03990053862689471,2.0001264813302844,0.7915324666821084,0.5758230169192267,1.610402513240798,1.833661528102929,0.49308202400895523,1.8558444518497037,2.86769597321583,-0.10085651241027514,0.3662852656458292,0.24294749152691522,1.3299952310463614,0.025066590187145413,1.6900282571107392,1.1744661833732963,0.0940883032321965,1.333548637491579,1.5676132294414575,-0.17733479416349726,0.8568085872242351,0.7465059001747455,-1.42686147446566,-0.9600716096569545,-1.2939598601529374,-1.3865422811213,-1.4408057091554975,-0.7987592662060929,-0.9308208356494251,-1.0933676878206164
1.3766769897191633,-0.7258603635303952,-0.024231178760171383,-0.7770874895705715,-1.3135934977574395,-0.45515558492036273,-0.9722926067900673,0.47506598785941145,-0.05634839065167818,-0.35100501511973925,-0.7055744362758296,-0.9907384122638994,0.7516274000707116,-0.9828407604308228,1.1140805360015777,1.295612333795492,0.6943508908543492,-0.48657042977703185,0.21948437775001509,-0.24234189676670945,-0.3618504286078624,-0.7014706276424819,0.279541021581408,-0.7690444390321095,1.37654771813921,-0.9009858527802548,0.8335034143354897,0.4677054942274815,0.09194941382913503,0.500013753970982,-0.07232964784944937,-0.7178586467296401,-1.277010731895044,-0.430383926811488,-0.33021945261986474,-0.7289576287385072,-1.0827726470953223,-0.10080066958825774,-0.2261997822458675,-1.1207098419684447,2.2263867347045876,1.522680793855727,0.6742654353693515,0.12128296318925855,0.4202736789626087,-0.03764434741649061,-0.13098165924050592,-0.36420850468869037,0.4904480338551276,-0.5501873199767114,1.9472188937008188,-0.6778170337442758,0.937694410968159,1.060328693739743,-0.643398226652088,0.8184202343675697,-0.32489821936992896,-0.5155918948363619,-1.2393623356253918,-1.4616766394724772,-0.24963282127950684,-1.1206264899024352,0.3640055452567842,-1.1174092516083818,-0.7406797824840883,-0.07285445911151425,2.6583310648585083,1.2911950414900595,1.1183005062746996,0.7289985539918445,0.38641793477657077,1.484331526959411,0.13491251085027034,0.3436624192633016,1.2383247349433353,0.006676127235704293,2.75125960030181,0.007512566798655577,0.9057329919509394,1.6377855210245165,0.3720820869592934,0.9905905789715037,1.3919251131879045,1.2887915002930224,0.24960634597958933,0.28563318186485964
