cluster,german,italian,korean,spanish
-1,0.26407068062827227,0.23003926701570682,0.23789267015706805,0.26799738219895286
0,0.09019607843137255,0.4470588235294118,0.4627450980392157,0.0
1,0.23448275862068965,0.32413793103448274,0.1310344827586207,0.3103448275862069
